ListingID,HostID,NeighbourhoodName,RoomTypeName,Latitude,Longitude,Price,Availability365,SnapshotDate
908162119238096576,482887150,Bruxelles,Entire home/apt,50.84344123705287,4.344573095440865,189.0,45,2025-09-23
908477247005522427,181607777,Etterbeek,Entire home/apt,50.8378,4.38611,103.0,6,2025-09-23
908619450998762150,74633750,Saint-Gilles,Entire home/apt,50.83128883208473,4.33586967203814,104.0,32,2025-09-23
908777804876420788,473143585,Saint-Josse-ten-Noode,Private room,50.85107771909577,4.378293126370457,44.0,39,2025-09-23
908812951741195074,473143585,Saint-Josse-ten-Noode,Private room,50.85210419669148,4.3766162914242015,43.0,29,2025-09-23
908817259519723358,473143585,Saint-Josse-ten-Noode,Private room,50.85243,4.37866,46.0,39,2025-09-23
908817395902737843,473143585,Saint-Josse-ten-Noode,Private room,50.85229088380016,4.376796136228394,43.0,39,2025-09-23
908827909743999228,473143585,Saint-Josse-ten-Noode,Private room,50.85217,4.37658,45.0,38,2025-09-23
908836030671252269,473143585,Saint-Josse-ten-Noode,Private room,50.85251678771783,4.377193007067988,42.0,32,2025-09-23
909117349944358838,518856712,Bruxelles,Entire home/apt,50.83506,4.34946,125.0,170,2025-09-23
909332912324919570,433959906,Ixelles,Entire home/apt,50.82529282644511,4.363222740721026,81.0,142,2025-09-23
909517657721823085,429871705,Schaerbeek,Private room,50.87178,4.39165,60.0,269,2025-09-23
909867234793746196,40311138,Schaerbeek,Entire home/apt,50.8562182330888,4.377966416593092,51.0,14,2025-09-23
910473394180567755,104072493,Saint-Gilles,Entire home/apt,50.83130099947907,4.341619648039341,41.0,302,2025-09-23
910758744877764649,67155860,Etterbeek,Entire home/apt,50.83061129096578,4.385893531143665,107.0,161,2025-09-23
910790805571485214,161436198,Saint-Gilles,Private room,50.82705,4.35102,40.0,57,2025-09-23
911069970983649772,2166195,Uccle,Private room,50.81422797761045,4.361371945340614,120.0,84,2025-09-23
912811521457101444,67866053,Schaerbeek,Private room,50.8616711620216,4.368568596241872,63.0,52,2025-09-23
912830709844497068,519754367,Ixelles,Entire home/apt,50.82854793247817,4.35985088430184,103.0,157,2025-09-23
912934982731695537,12283041,Saint-Gilles,Entire home/apt,50.82280984407441,4.341769650262464,71.0,238,2025-09-23
913501607974912301,519935930,Bruxelles,Entire home/apt,50.84131,4.35529,193.0,345,2025-09-23
913572719907219301,519935930,Bruxelles,Entire home/apt,50.84221963342468,4.356037618524176,202.0,337,2025-09-23
913595930491952520,519935930,Bruxelles,Entire home/apt,50.84195,4.35608,185.0,343,2025-09-23
913600919153553347,519935930,Bruxelles,Entire home/apt,50.84205703769187,4.35616636455689,175.0,330,2025-09-23
913604774855940233,519935930,Bruxelles,Entire home/apt,50.8421789845446,4.356338025933844,165.0,349,2025-09-23
913606764310240958,519935930,Bruxelles,Entire home/apt,50.84200283898837,4.356273652917486,137.0,346,2025-09-23
913609431548573090,519935930,Bruxelles,Entire home/apt,50.84218,4.3563,151.0,344,2025-09-23
914138992465193760,7922860,Bruxelles,Entire home/apt,50.84804857507085,4.390349955267073,74.0,55,2025-09-23
914146605863300590,7922860,Bruxelles,Entire home/apt,50.84621,4.39154,74.0,52,2025-09-23
914387360448425163,420942180,Anderlecht,Entire home/apt,50.83122112112173,4.309838150461785,103.0,165,2025-09-23
914486355171797264,876633,Bruxelles,Entire home/apt,50.842189155353815,4.352867535156509,130.0,247,2025-09-23
914527474504580880,69747611,Ganshoren,Private room,50.8733646,4.2989331,52.0,86,2025-09-23
914802248065336006,77725552,Saint-Gilles,Entire home/apt,50.826029919086295,4.339293963956997,126.0,266,2025-09-23
915755995681440648,240041422,Uccle,Entire home/apt,50.81229145831103,4.361022874519822,167.0,156,2025-09-23
916523017259608746,493757699,Ixelles,Entire home/apt,50.8334239,4.3742389,124.0,57,2025-09-23
916714047870025872,520703016,Ixelles,Entire home/apt,50.82892210000001,4.3786647,57.0,210,2025-09-23
916806446730305451,152489723,Bruxelles,Private room,50.851235229023565,4.345506504178047,59.0,6,2025-09-23
917271765158460840,92841735,Forest,Entire home/apt,50.8196669659101,4.328773872143642,77.0,38,2025-09-23
917312232062266621,520814799,Bruxelles,Entire home/apt,50.8500016,4.3502652,78.0,338,2025-09-23
917317424534328476,520814799,Bruxelles,Entire home/apt,50.8500016,4.3502652,78.0,345,2025-09-23
918149430341324816,274725706,Schaerbeek,Entire home/apt,50.85622,4.38681,63.0,35,2025-09-23
918256637495316784,362791134,Schaerbeek,Entire home/apt,50.84925,4.4028,120.0,87,2025-09-23
918585521066580162,521177861,Bruxelles,Entire home/apt,50.84544149999999,4.37901597301634,459.0,320,2025-09-23
918612287317596280,491294463,Uccle,Entire home/apt,50.80686217780824,4.34305520204766,141.0,365,2025-09-23
918663384059211849,335999811,Anderlecht,Entire home/apt,50.83958421870509,4.336796243972275,97.0,21,2025-09-23
919610126634839533,521455050,Ixelles,Entire home/apt,50.83324195385844,4.361337764622845,131.0,247,2025-09-23
919616368326103733,520814799,Bruxelles,Entire home/apt,50.8500016,4.3502652,77.0,358,2025-09-23
919622007309276461,520814799,Bruxelles,Entire home/apt,50.8500016,4.3502652,81.0,336,2025-09-23
919631187397643393,520814799,Bruxelles,Entire home/apt,50.8500016,4.3502652,81.0,352,2025-09-23
919667966692755209,520814799,Bruxelles,Entire home/apt,50.8500016,4.3502652,75.0,326,2025-09-23
919673148861776270,520814799,Bruxelles,Entire home/apt,50.8500016,4.3502652,74.0,343,2025-09-23
920256822346195808,521609004,Woluwe-Saint-Lambert,Entire home/apt,50.84263907218006,4.405788145959377,116.0,71,2025-09-23
920349009817743294,335999811,Bruxelles,Entire home/apt,50.85409,4.35638,91.0,217,2025-09-23
921803100731702725,86837586,Etterbeek,Entire home/apt,50.84013065128599,4.402440078556538,107.0,43,2025-09-23
922184340423342766,70885488,Bruxelles,Entire home/apt,50.8769364,4.3552407,61.0,231,2025-09-23
922243489226923415,447537241,Molenbeek-Saint-Jean,Entire home/apt,50.853838197245565,4.315422451096544,200.0,356,2025-09-23
922246773877747724,41817892,Watermael-Boitsfort,Entire home/apt,50.80277328050843,4.413968158836503,155.0,301,2025-09-23
922508361049223258,257022695,Uccle,Private room,50.80021193948003,4.334904438697386,50.0,82,2025-09-23
922596171069581642,102212515,Saint-Gilles,Private room,50.8320809,4.3433829,48.0,30,2025-09-23
922770281977069448,24212731,Saint-Gilles,Entire home/apt,50.8269136,4.346343699999999,90.0,333,2025-09-23
923661061219409933,30426034,Bruxelles,Entire home/apt,50.8949073,4.4320385,93.0,265,2025-09-23
924374183833239671,522679517,Schaerbeek,Entire home/apt,50.8663636,4.3807366,162.0,364,2025-09-23
924518257873026609,121800282,Schaerbeek,Entire home/apt,50.85575725650696,4.40334795862523,83.0,246,2025-09-23
925284146580381853,34544179,Ixelles,Entire home/apt,50.81949905149029,4.358749240636826,217.0,171,2025-09-23
925848075988201026,491294463,Ixelles,Entire home/apt,50.8339664026848,4.375289768419244,68.0,362,2025-09-23
926166523578689096,95578421,Uccle,Private room,50.81294965426245,4.359982386231422,67.0,359,2025-09-23
926521905449886313,479787796,Anderlecht,Entire home/apt,50.84027133944308,4.340015005317101,102.0,75,2025-09-23
926742334677929356,448583322,Woluwe-Saint-Pierre,Private room,50.83788362684399,4.445653757485442,108.0,178,2025-09-23
926745605049484228,464504002,Ixelles,Entire home/apt,50.83763,4.36691,118.0,229,2025-09-23
926809737408207570,224311854,Saint-Josse-ten-Noode,Entire home/apt,50.85835,4.35809,175.0,44,2025-09-23
926812766571228768,3668382,Forest,Private room,50.80877470000001,4.3177182,93.0,269,2025-09-23
926818681825802035,3668382,Forest,Private room,50.80974404648296,4.318713946319832,93.0,269,2025-09-23
926837336407965181,200960559,Forest,Private room,50.81348261011667,4.325218992676142,55.0,269,2025-09-23
926846971942852503,200960559,Forest,Private room,50.812231687954096,4.32463869657296,55.0,266,2025-09-23
926892805883790165,99341113,Ixelles,Entire home/apt,50.80908528280742,4.387713871906564,120.0,338,2025-09-23
927300207199249472,19324530,Woluwe-Saint-Pierre,Entire home/apt,50.8236132,4.4108729,100.0,27,2025-09-23
927320164944828888,104594665,Etterbeek,Entire home/apt,50.8330323,4.383698499999999,77.0,177,2025-09-23
927986948463848779,447537241,Uccle,Entire home/apt,50.78794681798335,4.368849822742549,135.0,363,2025-09-23
928122855962064961,151507847,Uccle,Entire home/apt,50.7937951,4.3350172,235.0,337,2025-09-23
928193753692179651,47404491,Saint-Gilles,Private room,50.82992965807872,4.341422322980008,41.0,150,2025-09-23
928822278573143459,523851838,Ixelles,Entire home/apt,50.8176466,4.3662615,93.0,124,2025-09-23
928897802338117102,523847695,Ixelles,Entire home/apt,50.82926946890985,4.370898061241112,166.0,112,2025-09-23
928924296485221053,523851838,Uccle,Entire home/apt,50.81667041030546,4.366815607965415,179.0,269,2025-09-23
929072146508555281,481064558,Anderlecht,Entire home/apt,50.8372877,4.3303657,71.0,127,2025-09-23
929424153578992727,6739371,Ixelles,Entire home/apt,50.8318,4.37044,90.0,177,2025-09-23
929503691995409996,499004792,Saint-Gilles,Entire home/apt,50.83335,4.3561,81.0,72,2025-09-23
929557986493828921,5297221,Ixelles,Entire home/apt,50.82578428772849,4.368264266765275,204.0,267,2025-09-23
929683103432905734,111088228,Bruxelles,Entire home/apt,50.8475706,4.3494902,122.0,42,2025-09-23
931180463771430410,103144817,Auderghem,Private room,50.81282,4.41971,80.0,108,2025-09-23
931638902508024670,524598964,Bruxelles,Entire home/apt,50.8352,4.34857,161.0,214,2025-09-23
931664946583482283,248708020,Evere,Entire home/apt,50.8759836194582,4.4113369195739605,75.0,292,2025-09-23
931803988147642998,20998194,Bruxelles,Entire home/apt,50.8665959,4.3449,231.0,361,2025-09-23
932413293781738676,171795656,Forest,Entire home/apt,50.8124,4.32847,108.0,267,2025-09-23
932462216602832384,136198369,Ixelles,Entire home/apt,50.82841119529094,4.375952258706093,71.0,296,2025-09-23
932597007459196299,524879019,Bruxelles,Entire home/apt,50.8162,4.37364,230.0,80,2025-09-23
932605993269865544,20030751,Etterbeek,Entire home/apt,50.82989439693807,4.382818723024555,216.0,49,2025-09-23
932659458695648144,485200310,Ixelles,Entire home/apt,50.82853151350965,4.358667730256244,73.0,339,2025-09-23
933341410314202750,56228552,Ixelles,Entire home/apt,50.8234217,4.3780616,103.0,252,2025-09-23
933779847954767739,491294463,Ixelles,Entire home/apt,50.83632318169996,4.370052434241659,74.0,363,2025-09-23
933847006763839604,26437455,Schaerbeek,Private room,50.85983,4.36647,65.0,61,2025-09-23
934560712320066168,68375063,Bruxelles,Entire home/apt,50.8438597,4.384483500000001,197.0,225,2025-09-23
934764679721351584,48576318,Bruxelles,Entire home/apt,50.84813950588384,4.351313991424231,272.0,309,2025-09-23
934779568913926272,335303278,Molenbeek-Saint-Jean,Entire home/apt,50.86139,4.32485,164.0,245,2025-09-23
934856835964437960,475590300,Anderlecht,Entire home/apt,50.82250743532146,4.295607888563167,269.0,67,2025-09-23
935555508309080691,491294463,Ixelles,Entire home/apt,50.836087216663856,4.372275133351516,95.0,365,2025-09-23
936176522926415719,446355814,Etterbeek,Entire home/apt,50.83027750925818,4.386502505448681,89.0,340,2025-09-23
936687183873286567,31322881,Saint-Josse-ten-Noode,Entire home/apt,50.8546926,4.3712598,120.0,50,2025-09-23
938296996895676452,4421317,Bruxelles,Private room,50.8733231,4.350607999999999,140.0,331,2025-09-23
939046812063386813,17801328,Etterbeek,Entire home/apt,50.82997,4.39304,105.0,260,2025-09-23
939060969729523736,419323526,Bruxelles,Entire home/apt,50.84941276808744,4.351857910332507,79.0,19,2025-09-23
939760888415049963,15553915,Bruxelles,Entire home/apt,50.83704,4.35635,91.0,65,2025-09-23
939793995945593036,507731888,Anderlecht,Entire home/apt,50.81798,4.28268,90.0,262,2025-09-23
939909591681325621,3668382,Forest,Entire home/apt,50.8271,4.3322,215.0,269,2025-09-23
939909602460480814,3668382,Forest,Entire home/apt,50.82871,4.33161,180.0,269,2025-09-23
940340256747314553,311592069,Bruxelles,Private room,50.85508614748819,4.356242381169744,61.0,92,2025-09-23
940380644197639393,355646676,Forest,Entire home/apt,50.82009525453697,4.32300045269069,147.0,218,2025-09-23
940467305501426401,15347400,Forest,Entire home/apt,50.8086705705039,4.325200289195363,115.0,67,2025-09-23
940480267182719634,58853943,Saint-Gilles,Entire home/apt,50.82407,4.3517,90.0,364,2025-09-23
940585482231072657,269202737,Bruxelles,Entire home/apt,50.8297507,4.363614099999999,66.0,28,2025-09-23
941093257013894608,25120525,Bruxelles,Entire home/apt,50.89,4.33551,148.0,113,2025-09-23
941176289553189847,334967826,Saint-Josse-ten-Noode,Entire home/apt,50.8571287,4.358884199999999,238.0,126,2025-09-23
941179145538528289,187619842,Saint-Gilles,Private room,50.82517,4.34236,50.0,15,2025-09-23
941215526424869233,405769388,Bruxelles,Entire home/apt,50.84675132191384,4.341631994410948,53.0,230,2025-09-23
941217470090421017,405769388,Bruxelles,Entire home/apt,50.84898,4.34205,76.0,176,2025-09-23
941265706071197624,469947869,Saint-Josse-ten-Noode,Entire home/apt,50.85561566214895,4.3741863460203465,76.0,358,2025-09-23
941672254399542957,143684775,Molenbeek-Saint-Jean,Private room,50.86184035191391,4.314019649136101,48.0,112,2025-09-23
942033104367458853,32051506,Ixelles,Entire home/apt,50.83217323233024,4.367008107409656,90.0,112,2025-09-23
942107056813230440,2046637,Schaerbeek,Entire home/apt,50.86104894882379,4.371553435921669,135.0,215,2025-09-23
943242414113196988,527790569,Ixelles,Entire home/apt,50.83768,4.36204,115.0,328,2025-09-23
943295326072404281,164531932,Saint-Gilles,Entire home/apt,50.82481701895921,4.357264302670956,67.0,152,2025-09-23
943360198070413260,10785602,Woluwe-Saint-Lambert,Entire home/apt,50.85611,4.42115,124.0,89,2025-09-23
943538615845236218,523851838,Ixelles,Entire home/apt,50.81837,4.3652,103.0,6,2025-09-23
943542516452990991,17538904,Ixelles,Entire home/apt,50.83752,4.36051,173.0,346,2025-09-23
944042098858720311,15193367,Forest,Entire home/apt,50.82586178247114,4.335492236275133,75.0,166,2025-09-23
944166850523108255,57295973,Ixelles,Entire home/apt,50.82134608320081,4.383447912334566,100.0,264,2025-09-23
944661284046484586,476048610,Ixelles,Entire home/apt,50.833777111169255,4.358280042858313,208.0,363,2025-09-23
944825008378567656,18907671,Koekelberg,Entire home/apt,50.86119058245161,4.331612326204777,55.0,329,2025-09-23
944834217581492673,335999811,Ixelles,Entire home/apt,50.8300284,4.3710415,111.0,216,2025-09-23
944853073962457200,449499487,Anderlecht,Entire home/apt,50.83841654553444,4.3298943146478255,88.0,267,2025-09-23
945426060049782055,397866289,Woluwe-Saint-Lambert,Entire home/apt,50.84128,4.40563,71.0,66,2025-09-23
946077207111286236,528558208,Bruxelles,Entire home/apt,50.848566433147006,4.348140059978997,167.0,225,2025-09-23
946090826620768107,522555058,Koekelberg,Private room,50.86587,4.31286,115.0,356,2025-09-23
946433543275950381,4174277,Uccle,Private room,50.8120254,4.3471365,51.0,63,2025-09-23
947655390813199790,472239113,Bruxelles,Entire home/apt,50.8801228,4.3492689,60.0,341,2025-09-23
947683316612292448,39944963,Bruxelles,Entire home/apt,50.847922732890886,4.355925638187945,240.0,21,2025-09-23
947715320128988163,370256480,Saint-Gilles,Entire home/apt,50.830423132584485,4.354940330394578,124.0,269,2025-09-23
947804307255409812,363967425,Saint-Gilles,Entire home/apt,50.8353285,4.3415366,218.0,325,2025-09-23
947979627938462711,380246588,Ixelles,Entire home/apt,50.83267,4.36683,83.0,137,2025-09-23
948373747062981694,130719886,Anderlecht,Private room,50.84419,4.31494,143.0,90,2025-09-23
948463156024398554,17517468,Uccle,Entire home/apt,50.80184,4.34004,58.0,289,2025-09-23
949017245030350435,1093398,Bruxelles,Private room,50.85182,4.34728,111.0,251,2025-09-23
949114894013816837,68681200,Molenbeek-Saint-Jean,Entire home/apt,50.85196029999999,4.30617,62.0,306,2025-09-23
949252607280793922,99711093,Schaerbeek,Entire home/apt,50.8529007,4.3931361,80.0,333,2025-09-23
949816648450200127,35783565,Woluwe-Saint-Lambert,Entire home/apt,50.85012830616406,4.426263626433165,255.0,69,2025-09-23
949898426822502040,528359802,Forest,Entire home/apt,50.80664,4.32638,105.0,364,2025-09-23
949907077821752620,257105980,Auderghem,Entire home/apt,50.81072355201871,4.430436827002227,140.0,9,2025-09-23
951492115222575852,530093621,Schaerbeek,Private room,50.873302899419066,4.391708634598193,75.0,269,2025-09-23
951500497585446539,211855645,Anderlecht,Entire home/apt,50.81603,4.2625,68.0,365,2025-09-23
952091231582121082,530244613,Jette,Private room,50.87163795639061,4.333623928831159,56.0,240,2025-09-23
952248032995316572,447537241,Forest,Entire home/apt,50.815,4.33927,130.0,336,2025-09-23
952254022676966451,447537241,Jette,Entire home/apt,50.86782,4.33304,65.0,348,2025-09-23
952578039938680377,4421317,Bruxelles,Private room,50.8729,4.3514,67.0,236,2025-09-23
952899890590775725,530484629,Forest,Private room,50.81843180808469,4.324829216270473,65.0,89,2025-09-23
952990953108982029,338753369,Schaerbeek,Entire home/apt,50.86037,4.37814,118.0,254,2025-09-23
953454633814986225,530636733,Bruxelles,Entire home/apt,50.83612,4.34585,98.0,310,2025-09-23
953581769796769492,447537241,Ixelles,Entire home/apt,50.81909,4.3537,70.0,356,2025-09-23
953651644971411303,492995468,Ixelles,Entire home/apt,50.8313926,4.3641831,84.0,357,2025-09-23
953681469086719012,479216496,Bruxelles,Entire home/apt,50.84188,4.34378,83.0,54,2025-09-23
953717963622043019,447537241,Forest,Entire home/apt,50.82555,4.33288,59.0,298,2025-09-23
954049862111811623,530801355,Saint-Josse-ten-Noode,Private room,50.8581571,4.3619404,211.0,261,2025-09-23
954090725482194697,102877358,Etterbeek,Entire home/apt,50.83822,4.38216,161.0,40,2025-09-23
954289936180901457,482439648,Schaerbeek,Entire home/apt,50.86193340190344,4.359138393417275,50.0,316,2025-09-23
954800643456279922,17707373,Anderlecht,Entire home/apt,50.83886,4.32851,95.0,38,2025-09-23
955279502963360121,531144357,Ixelles,Private room,50.83051966850159,4.378609486446282,46.0,57,2025-09-23
955527388462368525,530801355,Saint-Josse-ten-Noode,Private room,50.8581571,4.3619404,219.0,266,2025-09-23
955539241189837223,530801355,Saint-Josse-ten-Noode,Private room,50.8581571,4.3619404,155.0,265,2025-09-23
955545056393311411,530801355,Saint-Josse-ten-Noode,Private room,50.8581571,4.3619404,125.0,265,2025-09-23
957090128752970733,531584871,Bruxelles,Entire home/apt,50.8377461,4.354611,528.0,179,2025-09-23
957657855976423914,531740410,Bruxelles,Entire home/apt,50.84710489955014,4.3504685908555984,140.0,294,2025-09-23
957740360842517674,531762796,Anderlecht,Entire home/apt,50.8266515,4.307041600000001,96.0,95,2025-09-23
958444825516111149,310440757,Saint-Gilles,Entire home/apt,50.829826339602526,4.348991978902248,80.0,237,2025-09-23
958488419351628946,130356328,Ixelles,Entire home/apt,50.81917156188248,4.356362727061574,232.0,83,2025-09-23
958533480228306654,531656486,Bruxelles,Entire home/apt,50.84744592959121,4.355995316151039,105.0,340,2025-09-23
958673751078670846,437860953,Bruxelles,Private room,50.84964,4.35303,141.0,357,2025-09-23
958675579777580919,437860953,Bruxelles,Entire home/apt,50.84967,4.35109,182.0,330,2025-09-23
958675794838661007,437860953,Bruxelles,Entire home/apt,50.84979,4.35267,214.0,345,2025-09-23
959205564158620869,41546730,Saint-Gilles,Entire home/apt,50.82415529736412,4.350263868024756,83.0,42,2025-09-23
959883497314389856,45517575,Etterbeek,Private room,50.82680521116313,4.4000315564106565,40.0,233,2025-09-23
960014915443985843,532371915,Anderlecht,Entire home/apt,50.83144,4.28392,720.0,365,2025-09-23
960601411658955502,479336340,Anderlecht,Private room,50.84225,4.30925,185.0,270,2025-09-23
962348926196873382,447537241,Saint-Gilles,Entire home/apt,50.82570336522191,4.342289716249344,93.0,352,2025-09-23
963559922189589134,9922855,Schaerbeek,Private room,50.8571645,4.3804555,54.0,305,2025-09-23
964591511540050400,172300280,Bruxelles,Entire home/apt,50.85656395201328,4.353943145751428,92.0,188,2025-09-23
964629088469880836,522557590,Etterbeek,Entire home/apt,50.837294245436645,4.395423380001965,241.0,346,2025-09-23
964922436153963991,8507195,Woluwe-Saint-Lambert,Private room,50.84413802586122,4.423029460129183,84.0,89,2025-09-23
965052444512748661,533620673,Molenbeek-Saint-Jean,Entire home/apt,50.8501406,4.3271652,75.0,79,2025-09-23
965158505005868990,533652855,Bruxelles,Private room,50.84791743727464,4.349686763062575,108.0,269,2025-09-23
965172901774845918,48576318,Bruxelles,Entire home/apt,50.8485452,4.3516458,259.0,324,2025-09-23
965761690627008955,533795321,Bruxelles,Private room,50.8462,4.34961,35.0,269,2025-09-23
965812235707172412,224936002,Forest,Private room,50.8165603,4.3409923,68.0,87,2025-09-23
966456177922267991,459526517,Woluwe-Saint-Lambert,Entire home/apt,50.8465977890777,4.443529170401512,72.0,244,2025-09-23
966634237299805545,8173183,Saint-Josse-ten-Noode,Entire home/apt,50.85079,4.37159,101.0,58,2025-09-23
966695389944229441,533652855,Molenbeek-Saint-Jean,Private room,50.85493,4.33014,81.0,269,2025-09-23
967331899615878952,6757562,Schaerbeek,Entire home/apt,50.85907802391956,4.372998149212364,70.0,110,2025-09-23
967942137366374653,470525230,Anderlecht,Entire home/apt,50.83616294642406,4.329899574191643,507.0,342,2025-09-23
968524771357570621,120696341,Bruxelles,Private room,50.84567,4.37959,70.0,174,2025-09-23
968534175400625479,120696341,Bruxelles,Private room,50.84436647769448,4.377877981177644,103.0,232,2025-09-23
968795392603291192,134389343,Etterbeek,Entire home/apt,50.83680163286035,4.402976855635643,80.0,350,2025-09-23
969402128763062687,3891428,Bruxelles,Private room,50.84641,4.34885,72.0,269,2025-09-23
970279448513319553,466316257,Woluwe-Saint-Pierre,Private room,50.8366911,4.4156292,54.0,213,2025-09-23
970790380535801963,118135856,Woluwe-Saint-Lambert,Entire home/apt,50.85136237291889,4.432475662558864,72.0,171,2025-09-23
970959009559298190,5364948,Bruxelles,Entire home/apt,50.84558161986332,4.348575926458751,298.0,39,2025-09-23
971590325269517796,176509440,Ixelles,Private room,50.8238842109814,4.36387623606624,75.0,263,2025-09-23
973072763850361036,533652855,Koekelberg,Private room,50.85769679753799,4.330777260779177,92.0,269,2025-09-23
973626894120712732,335999811,Ixelles,Entire home/apt,50.82904445264195,4.371882496920165,201.0,211,2025-09-23
973709573954916460,26274018,Bruxelles,Entire home/apt,50.8138078984181,4.368568243952375,126.0,207,2025-09-23
973912911604926833,46593521,Schaerbeek,Private room,50.8550464,4.4113738,68.0,234,2025-09-23
974384507898889714,48576318,Bruxelles,Entire home/apt,50.8426392,4.3499903,169.0,357,2025-09-23
974421405780754923,535769811,Molenbeek-Saint-Jean,Entire home/apt,50.85366,4.30859,150.0,264,2025-09-23
975339725725644262,483557824,Woluwe-Saint-Lambert,Entire home/apt,50.8465,4.40882,125.0,364,2025-09-23
975886126157545566,536100423,Bruxelles,Entire home/apt,50.88297,4.35269,119.0,52,2025-09-23
976144250583166628,479336340,Anderlecht,Private room,50.84214,4.3073,85.0,270,2025-09-23
976565244400797502,5136903,Ixelles,Entire home/apt,50.8242489,4.3602911,93.0,140,2025-09-23
977342290446747761,535985463,Bruxelles,Entire home/apt,50.824842135409526,4.366969496405039,228.0,269,2025-09-23
977986167646062119,42820109,Ixelles,Private room,50.8367063,4.3637606,42.0,215,2025-09-23
978011201424022751,42820109,Ixelles,Private room,50.8367063,4.3637606,40.0,224,2025-09-23
978101362908205769,69649051,Watermael-Boitsfort,Entire home/apt,50.80111857861723,4.41545037500992,112.0,156,2025-09-23
978691739538065066,357173095,Molenbeek-Saint-Jean,Private room,50.85548,4.33818,62.0,305,2025-09-23
978929049541000105,89194281,Schaerbeek,Entire home/apt,50.86902,4.38962,102.0,252,2025-09-23
979537898672697995,536906585,Woluwe-Saint-Lambert,Entire home/apt,50.83885,4.41965,104.0,22,2025-09-23
979732278845175785,567372058,Anderlecht,Private room,50.84013,4.30892,73.0,255,2025-09-23
980427981237333064,536030385,Molenbeek-Saint-Jean,Entire home/apt,50.86391,4.3099,108.0,348,2025-09-23
980817732707119789,22946520,Bruxelles,Entire home/apt,50.8765483,4.3533588,96.0,311,2025-09-23
981834512554920230,171003509,Saint-Gilles,Entire home/apt,50.82999,4.33798,63.0,157,2025-09-23
982628560909370441,61185507,Woluwe-Saint-Pierre,Private room,50.82214600255063,4.4514225079345815,60.0,139,2025-09-23
983469454871239953,470133326,Ixelles,Entire home/apt,50.82731127422862,4.3701368384343455,76.0,199,2025-09-23
984162473555625095,63143776,Bruxelles,Entire home/apt,50.8484493,4.3510434,147.0,309,2025-09-23
985277726785471526,94102786,Bruxelles,Entire home/apt,50.84262,4.34115,95.0,72,2025-09-23
986042788494958559,538360988,Saint-Josse-ten-Noode,Entire home/apt,50.85669241396153,4.367974056061325,249.0,215,2025-09-23
986164829608658443,36550673,Bruxelles,Entire home/apt,50.85153769999999,4.3504375,84.0,5,2025-09-23
987558958528373146,20358443,Ixelles,Entire home/apt,50.81944009172096,4.39105998950471,65.0,232,2025-09-23
987683750442456162,18043941,Ixelles,Entire home/apt,50.82466,4.38562,77.0,273,2025-09-23
988907712851436796,35587816,Bruxelles,Private room,50.83858,4.34843,50.0,110,2025-09-23
989054488197901655,50439322,Bruxelles,Private room,50.849100366447935,4.352191118218701,70.0,351,2025-09-23
989055035310969533,539039794,Saint-Josse-ten-Noode,Entire home/apt,50.85654063395219,4.367655091311601,226.0,310,2025-09-23
989200554760430899,539088942,Forest,Entire home/apt,50.81024,4.32187,109.0,166,2025-09-23
989616162342733218,537972638,Bruxelles,Entire home/apt,50.83754,4.34505,103.0,33,2025-09-23
990450212599978969,82112467,Uccle,Entire home/apt,50.81209,4.36015,115.0,46,2025-09-23
991071248930150258,539503391,Bruxelles,Entire home/apt,50.84724610000001,4.3538613,86.0,360,2025-09-23
991196507434476423,172298771,Evere,Entire home/apt,50.88043,4.40368,128.0,359,2025-09-23
994256282091422332,335999811,Ixelles,Entire home/apt,50.82968,4.37021,135.0,226,2025-09-23
994308083615807455,527611407,Jette,Entire home/apt,50.89161754748654,4.315407516473586,63.0,266,2025-09-23
994322926737167078,67272281,Saint-Gilles,Entire home/apt,50.8238947,4.3500268,65.0,257,2025-09-23
994856358703582992,540335407,Saint-Gilles,Private room,50.829830201656414,4.340975998116863,96.0,269,2025-09-23
994891407040554110,540335407,Saint-Gilles,Private room,50.83033,4.34307,120.0,269,2025-09-23
995540990184470606,355646676,Forest,Entire home/apt,50.8191936,4.3218973,122.0,249,2025-09-23
995543063121632251,155451449,Evere,Entire home/apt,50.8585656586457,4.415769510576449,63.0,234,2025-09-23
996422207231526778,533652855,Molenbeek-Saint-Jean,Private room,50.85564121929833,4.331991518539624,81.0,270,2025-09-23
996997582314896404,13786264,Ixelles,Entire home/apt,50.81983686164294,4.356307645953718,90.0,232,2025-09-23
997052620424603781,120696341,Bruxelles,Private room,50.84508938369822,4.38020714875015,75.0,168,2025-09-23
997152097224155504,306341369,Bruxelles,Entire home/apt,50.84750424091117,4.347131881522044,112.0,46,2025-09-23
997592529743395169,64607784,Bruxelles,Entire home/apt,50.85538,4.35229,74.0,255,2025-09-23
997857881670048773,89880093,Anderlecht,Entire home/apt,50.83704,4.32895,95.0,198,2025-09-23
997883824838115226,36509453,Ixelles,Entire home/apt,50.82802519140438,4.366665184655743,104.0,238,2025-09-23
998262497434989913,489603452,Ixelles,Entire home/apt,50.82067136932641,4.354256574796749,145.0,270,2025-09-23
998268358743011716,221793247,Etterbeek,Entire home/apt,50.82748,4.38633,89.0,102,2025-09-23
998968337393355868,7996282,Ixelles,Private room,50.82825,4.36772,48.0,246,2025-09-23
